j,w,p,q,q0,pr,x1,z1,x2,z2,t
10,0.5559812847899888,3.112043830922378,0.5697099914525288,0.05151752942605748,1.3240139971079552,0.13014908803474853,2.442583872640666,0.2450043297309885,2.046752697263334,106.0
1,0.16482409247930319,2.31108060252842,0.5032291672455953,0.15793524284063587,1.01300063146841,1.3843427819627552,1.6599866675152932,1.1158214754854898,2.458585374387459,107.0
4,0.04473842921007276,2.061329198603858,0.13791275318951754,0.15793524284063587,0.1599754012267164,0.1915022010512775,2.8528272484267707,0.033671799723218265,3.5407350501497303,107.0
5,0.47138508617964914,1.8252861168940775,0.044368113569771855,0.15793524284063587,0.0464280380361549,1.084486127226352,1.9598433222516964,0.2895570068525683,3.2848498430203805,107.0
6,0.7940290389071261,1.8612710657468559,0.0116141920432363,0.15793524284063587,0.011750666557600516,0.3575312118152537,2.686798237662795,0.35970074651833067,3.214706103354618,107.0
7,0.9913221363981095,2.478281491012848,0.14494053111124314,0.15793524284063587,0.16950929893464942,0.026467127422409985,3.017862322055638,1.7756558212933418,1.798751028579607,107.0
3,0.882345673284652,2.4728426385432347,0.23565126010863946,0.1321186725300593,0.3083033329330524,1.6044174252153576,0.15487749092734515,0.11352877528622794,2.4183689669796857,108.0
5,0.24649292031395897,3.704682940503843,0.6103246841545562,0.1321186725300593,1.5662390183572779,0.08389028765400172,1.675404628488701,2.3754043427150493,0.15649339955086417,108.0
10,0.814763977924291,2.2966333700160977,0.021905383206745205,0.1321186725300593,0.022395976031434686,0.07098720327334337,1.6883077128693593,0.042964624264636375,2.488933118001277,108.0
3,0.756988695550183,2.7365185048996077,0.0064169781261787006,0.3019565502353259,0.0064584276313793074,0.37619699239851473,0.4942842509937852,1.1519969743698537,2.9797702716425976,109.0
4,0.1135706087840902,1.9313691685846768,0.20214136104896285,0.3019565502353259,0.2533548566667263,0.28909153116535136,0.5813897122269486,0.750235482239275,3.381531763773176,109.0
6,0.4768694896059791,2.2600352568088025,0.3376197114497124,0.3019565502353259,0.5097067610454076,0.10270551642083435,0.7677757269714656,0.49187404025578035,3.639893205756671,109.0
10,0.9213935758075111,2.5698560903322982,0.15186539913982028,0.3019565502353259,0.17905813419645134,0.10248720340759943,0.7679940399847005,1.7376607491475426,2.3941064968649086,109.0
9,0.3022363974917186,2.224930399648215,0.3316355552859953,0.3125123637406934,0.49618970289515374,4.1631163239091045,1.0329126271556142,0.15269072033654754,1.6356575990871767,110.0
10,0.6142392043488774,2.4455189831741513,0.3558520809733113,0.3125123637406934,0.5524384547004367,1.0329126271556137,4.1631163239091045,1.6356575990871767,0.15269072033654751,110.0
1,0.5692349717148786,2.006093003451508,0.230446632829338,0.05242336988134366,0.29945504088655744,0.4097840377002649,4.80235831721511,0.2654958075829714,2.9992733690594946,111.0
3,0.03640290791676137,2.129219330493524,0.3516098849765277,0.05242336988134366,0.5422813924215054,0.061039658249570805,5.151102696665805,0.4578399089664649,2.806929267676001,111.0
5,0.9794422635394586,2.268033461179144,0.0028750536608316323,0.05242336988134366,0.002883343428110805,0.07228997402986465,5.139852380885511,0.47613128901695045,2.788637887625516,111.0
6,0.33912109868924145,1.6716036270980497,0.11756782686291654,0.05242336988134366,0.13323157342392655,1.2375681636265152,3.97457419128886,1.2558023695619502,2.0089668070805162,111.0
9,0.646701470647733,1.9516759277744025,0.02979693757479774,0.05242336988134366,0.030712063000240975,2.1304825974020156,3.0816597575133597,0.18559003862477927,3.079179138017687,111.0
10,0.40358613805755494,1.9321266975610627,0.21528029421424472,0.05242336988134366,0.27434036988430194,1.3009779239071444,3.911164431008231,0.6239097628893504,2.640859413753116,111.0
2,0.9935132395805302,2.8886483077552496,0.00459070492661622,0.7286297302631506,0.004611877435864632,0.18491690032177419,3.4936176351804877,2.4998678444395876,5.519359643628433,112.0
3,0.26826709840101826,2.129991720023288,7.951705354587007e-5,0.7286297302631506,7.952546256147925e-5,0.7459803079967351,2.932554227505527,0.23698521749028142,7.782242270577739,112.0
5,0.7816774906726511,2.2828514871558387,0.26661553536796445,0.7286297302631506,0.3635412914271189,0.6104368492834052,3.0680976862188567,4.545959511870946,3.473267976197074,112.0
7,0.8264330488711309,2.716795719608109,2.406778687075722e-5,0.7286297302631506,2.4068372039823733e-5,1.0713775384112514,2.6071569970910105,0.0572364707616128,7.961991017306408,112.0
8,0.960911947501389,2.2490974077692196,6.0444601852144435e-5,0.7286297302631506,6.044887074191248e-5,1.0658229394890961,2.612711596013166,0.6791784435055926,7.340049044562428,112.0
1,0.18928574463330916,3.588185280571667,0.6558776754613318,0.006975204467623825,1.9059434055289377,0.7766735716337215,7.575490211266991,3.1386450028284503,4.73061407589441,113.0
3,0.35470880623898626,2.1486192299909943,0.01070770856590369,0.006975204467623825,0.01082360457652292,0.11417055176497773,8.237993231135734,0.33670254786808296,7.5325565308547775,113.0
5,0.948437900975921,2.3344401068141867,0.05998872447315297,0.006975204467623825,0.06381702651416553,4.20591679101789,4.146246991882823,1.3508115060295078,6.518447572693352,113.0
6,0.5375326055124507,2.557484332239556,0.2493293633941059,0.006975204467623825,0.3321421556249067,1.9532034433269039,6.398960339573808,1.216560691508586,6.652698387214275,113.0
8,0.38636475660830905,2.3488735287344307,0.015193243233106564,0.006975204467623825,0.015427639111064774,0.016158068228816356,8.336005714671895,1.3702081012794287,6.4990509774434315,113.0
10,0.06470003561448068,1.595689712777931,0.0019280804047752437,0.006975204467623825,0.0019318051125821482,1.2860413569284037,7.066122425972308,0.4563312292088053,7.412927849514055,113.0
2,0.7232605458637194,1.9809729532931908,0.16946710897299846,0.0016485814247382351,0.20404623429690177,0.48357297542299477,0.3359457223065215,1.1653213810564795,7.573186788827428,114.0
3,0.9789652766605204,2.443241869147818,0.00912375950039078,0.0016485814247382351,0.009207769718459678,0.1347019381847779,0.6848167595447383,0.3226117981971115,8.415896371686795,114.0
9,0.8011338607861704,1.8816980800587124,0.011889731169956596,0.0016485814247382351,0.012032798092098939,0.11745926777385399,0.7020594299556623,0.47080189104813636,8.267706278835771,114.0
10,0.744435572147425,6.508690208735137,0.807870818931916,0.0016485814247382351,4.204831428278481,0.08378451634788968,0.7357341813816266,6.779773099582179,1.9587350703017279,114.0
1,0.3371821334682388,2.3311681006394545,0.07074933198075252,0.06068193942909198,0.0761358957441836,0.004754139342469635,0.05114024516687781,0.39620523673430696,3.897953099206865,115.0
6,0.0837265921964494,8.03610509524967,0.8685687285901554,0.06068193942909198,6.608539345853681,0.05114024516687781,0.0047541393424696335,3.897953099206865,0.39620523673430696,115.0
2,0.6626484479055597,2.5019603566690125,0.0031543603588860512,0.00045389625197584104,0.003164342191155847,0.7928766984995612,2.159456880549941,0.4061466924846864,8.151687883595894,116.0
3,0.4159968953645301,7.211127438554407,0.8476811033195161,0.00045389625197584104,5.565173608267914,0.8268050211642853,2.1255285578852168,6.53119100797348,2.0266435681071,116.0
4,0.3509230232434315,2.058595055895384,5.518538457392171e-5,0.00045389625197584104,5.5191992784708555e-5,0.32693570980217,2.625397869247332,0.026529619454030012,8.53130495662655,116.0
6,0.8185538806047343,2.5451138881931743,0.14721569803249496,0.00045389625197584104,0.17262946527705625,0.14983748939168184,2.8024960896578204,1.1766144759195274,7.381220100161053,116.0
9,0.18154464240200174,1.6831590258697202,0.0014397566525533334,0.00045389625197584104,0.0014418325445908,0.8558786601918031,2.096454918857699,0.4173527802488568,8.140481795831723,116.0
1,0.921720795950165,2.803712758644989,0.029438107163940023,0.035147228457888625,0.030330995277303437,0.5227784053324562,9.940467388988248,0.3998276317393191,2.7966505008593536,117.0
3,0.30016202083461163,2.4970010183176723,0.2910637463865044,0.035147228457888625,0.4105640649692983,5.994021148516397,4.4692246458043074,1.0970480142346215,2.0994301183640514,117.0
5,0.252745599206857,2.8833457404003906,0.4841470902359436,0.035147228457888625,0.938537092804788,0.5007704942828353,9.96247530003787,0.2049887286826067,2.991489403916066,117.0
8,0.6700462257609914,1.96797758440816,0.007420112594508839,0.035147228457888625,0.007475582376573576,2.057832361600111,8.405413432720593,0.07552204790774247,3.1209560846909303,117.0
9,0.9171979461643454,2.688551926537008,0.06658797894274332,0.035147228457888625,0.07133824875449835,1.1898854817124267,9.273360312608277,1.0715326942341106,2.1249454383645623,117.0
10,0.6052325230702136,2.239490960908659,0.08619573621847132,0.035147228457888625,0.09432625742664044,0.19795790287647744,10.265287891444226,0.34755901580027204,2.8489191167984007,117.0
1,0.8289308499542036,2.1172272213318712,0.10129009185290513,0.8423759664480519,0.11270610342774662,0.03297744837061072,0.5043939089004669,1.7301732612755636,1.3150410458966517,118.0
3,0.30311202271188953,1.9462545131457027,0.056333941699042954,0.8423759664480519,0.05969690376722588,0.5043939089004669,0.032977448370610674,1.3150410458966517,1.7301732612755636,118.0
1,0.32310204107549323,3.195819679747199,0.566185601976663,0.036200869285532955,1.3051332712114352,1.1864301856471853,0.3771237503304006,0.9778012036677578,0.46607994121099294,119.0
3,0.3600852837342554,2.7946967390576547,0.397613528737804,0.036200869285532955,0.6600638422884048,0.37712375033040063,1.1864301856471853,0.466079941210993,0.9778012036677577,119.0
1,0.5135913037188693,2.197018735305314,0.37142690800307976,0.004826693023204236,0.590904880642563,0.2459689201622933,6.428942194522876,1.3427679970987174,2.5854921032090443,120.0
3,0.8430998982909854,1.9008251763157955,0.024748870972413115,0.004826693023204236,0.0253769211264272,0.8357601143777841,5.839151000307385,0.6817598710938686,3.246500229213893,120.0
6,0.8081253296441011,2.674433829464141,0.26039692432453787,0.004826693023204236,0.35207658389163365,2.039196271017181,4.635714843667989,0.9826747714177948,2.9455853288899667,120.0
9,0.34067009360704126,2.4489334837825494,0.33515705506810906,0.004826693023204236,0.5041146298398994,0.7830153225761127,5.891895792109057,0.8869101948387381,3.0413499054690236,120.0
10,0.7539979804143575,2.0886992041672436,0.0034435486086558356,0.004826693023204236,0.0034554476106869194,2.770970486551799,3.9039406281333706,0.03414726585864216,3.8941128344491194,120.0
2,0.21771556824925442,2.8546869486829665,0.5793169703987838,0.00532478346017247,1.3770866173150114,0.47278876884367005,7.218982478439971,1.236300719549088,0.4958852914736749,121.0
5,0.35755956827588475,1.994360747107046,0.0009517996668625676,0.00532478346017247,0.0009527065090978474,2.29552068302106,5.396250564262581,0.14240861385173334,1.5897773971710296,121.0
7,0.6682427270791571,2.812342753145808,0.4144064464741812,0.00532478346017247,0.7076690718300885,4.923461795418911,2.76830945186473,0.3534766776219415,1.3787093334008214,121.0
3,0.1553801505691743,1.2367705998189686,0.0259810660217982,0.6136140031157135,0.026674088451349286,1.1320105147816921,0.9859146881695087,0.5881058332601724,0.30639997404109,122.0
10,0.4665360973233905,2.7224915825209557,0.3604049308624884,0.6136140031157135,0.563489233866068,0.9859146881695087,1.1320105147816921,0.30639997404109,0.5881058332601724,122.0
1,0.20442611729429494,2.019509782998829,0.3814195455486453,0.0022517029361084576,0.6166045866702681,0.0731687376328674,4.111445281079474,2.5500033063026084,1.7882135558262577,123.0
3,0.9415800540430719,2.367462618700921,0.02260487144211409,0.0022517029361084576,0.023127669461767763,0.36869384599771865,3.8159201727146232,0.8965102547435456,3.4417066073853206,123.0
5,0.39572941844553444,2.7477546731733233,0.49945028445334483,0.0022517029361084576,0.9978035526591874,1.4641934749550194,2.7204205437573226,0.3907408233777443,3.947476038751122,123.0
9,0.42524922837888957,1.9785235700567092,0.0942735956197874,0.0022517029361084576,0.10408617487058629,2.278557960126736,1.9060560585856057,0.5009624777049677,3.8372543844238987,123.0
1,0.272509672073487,1.4459106121440555,0.016537625267446215,0.009467895621155218,0.01681571732583171,1.0691446826497275,4.447123100842123,1.101162762310303,2.4150843477216695,124.0
4,0.651561110264204,1.875643630915044,0.004452351164392509,0.009467895621155218,0.004472263250995277,0.1847944377934835,5.331473345698367,1.0020683164287292,2.514178793603244,124.0
5,0.21089085115460238,2.4773244774019783,0.46565056107525543,0.009467895621155218,0.871434546390532,0.06406760118260828,5.452200182309242,0.8850392761490504,2.6312078338829226,124.0
6,0.7317283221665172,3.2927767080056243,0.419802393099199,0.009467895621155218,0.7235507146604512,2.8139469275037836,2.7023208559880665,0.02425203837113504,3.491995071660838,124.0
8,0.5789326085948352,1.9458978500100625,0.002378250820392765,0.009467895621155218,0.0023839204225810013,1.183915218687384,4.3323525648044665,0.027139248648175605,3.4891078613837974,124.0
10,0.3012953195458796,1.4486651710351968,0.08171092295215882,0.009467895621155218,0.08898169977746753,0.20039891567486376,5.315868867816986,0.47658546812458014,3.0396616419073927,124.0
2,0.5206859372582944,1.9804176047118882,0.021649659269013476,0.0031533493203717683,0.022128738927838485,0.6812770479173745,2.6384957766653896,0.7743413709488788,2.4851495050059014,125.0
6,0.06646464439909905,4.306315621686677,0.7200180792810893,0.0031533493203717683,2.57165918691693,0.4542036352341773,2.865569189348587,2.1380338975434827,1.1214569784112975,125.0
7,0.1034625147216115,1.7017194135098828,0.2551789121295254,0.0031533493203717683,0.34260430631011346,2.1842921414312126,1.1354806831515516,0.3471156074624185,2.9123752684923616,125.0
1,0.42618571362189295,1.532696693543215,0.0012537196873618282,0.0034710146124524873,0.0012552941076652102,0.5861384613597455,5.243180243123119,1.7619497465403553,9.52522990519424,126.0
3,0.5555664169344443,1.747130738271444,0.0002558344963662666,0.0034710146124524873,0.00025589996537351395,0.7337366104498575,5.0955820940330065,0.5463029081057683,10.740876743628828,126.0
5,0.7244077896194645,8.004226105929467,0.8615727445658167,0.0034710146124524873,6.2240108850162255,0.3494628680840614,5.479855836398802,5.921221703788018,5.365957947946579,126.0
6,0.8315699106208037,2.6389319139048473,0.12770878948677714,0.0034710146124524873,0.14640614046818698,2.374438619700474,3.4548800847823897,1.0078529964123015,10.279326655322295,126.0
8,0.8542892605041106,2.016979700912515,0.005737897151225494,0.0034710146124524873,0.005771010616877111,1.7855421448887256,4.043776559594138,2.0498522968881527,9.237327354846444,126.0
3,0.37165092774432384,1.5144781061995785,0.07102832983404783,0.6231280080727325,0.07645909158329563,0.07206784189666775,5.055831914060872,0.964533554686633,1.8553520170059539,127.0
4,0.307707478374019,2.044617974005556,0.28619567203570656,0.6231280080727325,0.400944166132283,0.9692549570186405,4.158644798938899,1.5821363180459267,1.23774925364666,127.0
6,0.8499845531660293,2.240354976896777,0.010788603225603384,0.6231280080727325,0.010906266612433515,0.06298049425272595,5.064919261704813,0.16826514759676328,2.6516204240958237,127.0
8,0.5819035808182262,2.386946577225904,0.008859386831909708,0.6231280080727325,0.008938577710432594,4.023596462789505,1.1043032931680345,0.1049505513632641,2.7149350203293228,127.0
1,0.7983687977444291,2.471290353991207,0.02803486539637732,0.5507172433626625,0.02884348872276847,0.3947076062185416,1.6052699801717232,0.07208745773593506,0.9689303214625323,128.0
2,0.15874410666819605,1.7975312435779747,0.029357898756166182,0.5507172433626625,0.030245853471693934,0.5967512220734575,1.403226364316807,0.30252540247254406,0.7384923767259233,128.0
3,0.7016981130034132,2.2226457540128113,0.00589956572304227,0.5507172433626625,0.005934577151384286,0.17198261458025224,1.8279949718100124,0.4318449420691102,0.6091728371293572,128.0
7,0.4616624769239719,2.582839783209471,0.3859904267617518,0.5507172433626625,0.628639102058109,0.8365361435180131,1.1634414428722515,0.23455997692087807,0.8064578022775893,128.0
1,0.5560336658071601,4.309647181341866,0.6458832470123785,0.1314800602298319,1.823927394986536,3.6349383791897534,0.6882953487167747,0.48245916192838295,0.004515422519075829,129.0
8,0.28420968728274154,1.6850138508033283,0.2226366927577896,0.1314800602298319,0.28639979618847694,0.6882953487167746,3.6349383791897534,0.0045154225190758065,0.48245916192838295,129.0
3,0.16499854335132635,2.0912968670959677,0.0029499991854309107,0.014114721970726055,0.0029587277542217115,0.6131482671811965,12.204563862308436,0.4221647550847997,4.855392453234044,130.0
5,0.20461933590706338,2.0391556787219973,0.20964870596019888,0.014114721970726055,0.26526015781245493,5.714358078337396,7.1033540511522375,0.4918066830581362,4.785750525260708,130.0
6,0.6878074509310743,2.0099472835372842,0.0005486080958388198,0.014114721970726055,0.0005489095891745881,0.13656978385773536,12.681142345631898,0.6320770749577804,4.645480133361064,130.0
7,0.08065175210907372,5.0343046589339036,0.7501460761193748,0.014114721970726055,3.002338564949774,1.4477242995952142,11.36998782989442,3.4500128645087025,1.8275443438101413,130.0
8,0.7209274592185471,1.9545547328927029,0.0005814706975074653,0.014114721970726055,0.0005818096218579042,0.08044649244950258,12.737265637040132,0.1337845300117702,5.143772678307074,130.0
10,0.6733362171504105,1.877926591895878,0.022010417970923082,0.014114721970726055,0.02250577958737658,4.825465208068588,7.992246921421046,0.14771130069765567,5.129845907621188,130.0
3,0.9606161774047355,2.740616850903847,0.0018302968154551025,0.05188055966723206,0.0018336538136701972,0.5815100332968016,6.510447550750735,0.17083535923002832,7.127385775267032,131.0
4,0.6399945204185302,2.460725482694903,0.001956777711111984,0.05188055966723206,0.0019606142015440205,1.978954954066005,5.113002629981532,0.49566489347951653,6.802556241017544,131.0
5,0.6179934827897888,2.503204541802349,0.1790108675071623,0.05188055966723206,0.2180429199389747,0.324194365479775,6.767763218567762,1.488956400534869,5.809264733962191,131.0
6,0.2728949055839738,2.2158714390923246,0.02585236284549237,0.05188055966723206,0.02653844433787524,0.22456189167830767,6.867395692369229,1.6051208629794045,5.693100271517656,131.0
8,0.5028451121080695,4.427993306521592,0.7379981903611071,0.05188055966723206,2.816767530595185,0.34908901593721886,6.7428685681103175,3.530285763864773,3.7679353706322876,131.0
9,0.4930121779855057,2.2897599705978227,0.0014709450924389258,0.05188055966723206,0.0014731119593417534,3.6336473235894284,3.458310260458108,0.007357854408470309,7.29086328008859,131.0
3,0.7240217788676153,4.095723730029938,0.5796791386834971,0.29976566926060133,1.379134827808232,0.5666825037567189,2.0028470350926044,0.8407050134602013,0.3009791474753568,132.0
8,0.32423712140989824,2.226772349598442,0.12055519205590162,0.29976566926060133,0.13708102094010663,2.0028470350926044,0.5666825037567191,0.30097914747535676,0.8407050134602014,132.0
1,0.48371594726951783,2.3357189136292713,0.08373177402898146,0.4308651462607686,0.09138347446825583,1.2976256071671999,2.1151238991771493,0.7494932445863226,0.8249816708968628,133.0
6,0.6496648312373012,2.5296522504429664,0.028202336331186326,0.4308651462607686,0.029020790630611745,0.7501373720872427,2.6626121342571065,0.0009225321765699279,1.5735523833066154,133.0
8,0.629843515652375,2.461908293624192,0.4471242280601653,0.4308651462607686,0.808724582923283,0.41946942303154205,2.9932800833128073,0.38719186970281066,1.1872830457803747,133.0
10,0.7362869057213097,2.540676407562394,0.010076515318898326,0.4308651462607686,0.010179085855958945,0.945517104058365,2.467232402285984,0.43686726901748213,1.1376076464657032,133.0
1,0.4991377540198707,2.2444586584126793,0.12301886555253136,3.876868458186904e-5,0.1402753844142388,1.3749905593442517,5.5750007326732085,1.626127722963498,5.805696201827603,134.0
4,0.11289064719213027,2.2790163889591897,0.3780781646743112,3.876868458186904e-5,0.6079191035265675,1.7461829699038331,5.203808322113627,1.9907643640179926,5.441059560773109,134.0
6,0.7764332036967057,2.711146963696143,0.002011582485285902,3.876868458186904e-5,0.0020156371057538694,0.7835269983370363,6.1664642936804235,0.9186530902223973,6.513170834568704,134.0
7,0.5910371668812637,3.4305913313480363,0.4898789691613975,3.876868458186904e-5,0.960319099909714,1.2566941726775103,5.69329711933995,1.8141394490659755,5.617684475725126,134.0
9,0.5332983057113005,1.8121757550256807,0.006973649441892225,3.876868458186904e-5,0.007022626848048576,1.788596591754828,5.1613947002626315,1.082139298521238,6.349684626269863,134.0
4,0.8872962596959828,2.3661422178239544,0.056141800823457245,0.01845821911109471,0.059481181468030254,1.1070412252511268,3.953327229819627,0.6550697799694033,4.294270194379089,135.0
5,0.4485783597702835,2.2224332484824303,0.07668302166353026,0.01845821911109471,0.08305167616019998,1.190763153157764,3.8696053019129897,0.9151028403120828,4.034237134036409,135.0
9,0.7631925537630626,8.161048893298052,0.8487169584019179,0.01845821911109471,5.610126206955771,2.762564076661863,2.297804378408891,3.3791673540670053,1.5701726202814865,135.0
4,0.1924987567062577,6.3941301884729835,0.8291623858147896,0.16966674328811426,4.853511851986833,0.15413636400769767,0.17931073157801095,1.3337069512461737,0.0167677932332837,136.0
8,0.39279134427415086,1.9996422597445498,0.0011708708970960598,0.16966674328811426,0.0011722434428416563,0.17931073157801097,0.15413636400769765,0.01676779323328379,1.3337069512461737,136.0
3,0.6954482742882728,1.9173368061556826,0.021609605616908185,0.0067112616790674946,0.02208689470089992,0.6094345807200869,6.627957914245657,0.24432561063875213,3.9858081098651024,137.0
4,0.2802138435269337,2.5399524756488048,0.2561639905237338,0.0067112616790674946,0.3443823466294498,4.557863777789462,2.6795287171762823,1.3009680880270633,2.929165632476791,137.0
5,0.4836418763931518,3.574771858491529,0.5617842759475087,0.0067112616790674946,1.2819810999299504,0.41110745503272206,6.826285039933023,1.4303379909313914,2.799795729572463,137.0
10,0.08959523827127325,2.0148455100767397,0.15373086623278184,0.0067112616790674946,0.18165718223485733,1.6589866814234726,5.578405813542272,1.2545020309066477,2.975631689597207,137.0
3,0.03588735363477169,3.114852397039802,0.6352057413653376,0.009956453776118639,1.7412712129733072,0.7275887431251098,4.212964465310513,1.2736175333284787,1.2190127409089875,138.0
4,0.07250612077877117,2.2769935400353223,0.30209005895826424,0.009956453776118639,0.4328496288784773,1.2676430602911746,3.6729101481444486,1.1068069748798959,1.3858232993575703,138.0
10,0.4898382611226968,2.0587554432767643,0.05274774590027952,0.009956453776118639,0.055685004422276495,2.945321405019339,1.9952318034162841,0.1122057660290916,2.3804245082083746,138.0
2,0.36122647879540604,1.9406055258434014,0.011847116421582484,0.04748382194587856,0.011989157603477327,0.11095438988991808,3.561268123882717,0.5846304211442955,8.000450731310261,139.0
4,0.5054072802752205,2.2899175143621853,0.09810600699525013,0.04748382194587856,0.10877775853510854,1.3627180480265866,2.3095044657460484,2.3257868082667548,6.2592943441878015,139.0
5,0.8085582592149354,2.3305298894661752,0.1320131802152871,0.04748382194587856,0.15209122674009729,0.880666720082961,2.791555793689674,2.1338323731612796,6.451248779293277,139.0
6,0.4735088701944419,1.8922428748311624,0.04249534989714779,0.04748382194587856,0.04438135095389719,0.0952068072173395,3.577015706555296,0.002782827259365523,8.582298325195191,139.0
7,0.41445275938108495,2.075042845074207,0.02134729719415474,0.04748382194587856,0.02181294472796169,0.6582988668507481,3.013923646921887,0.5793319048854999,8.005749247569057,139.0
8,0.7559107098502611,3.897633016536526,0.6467072273306992,0.04748382194587856,1.8305136061784126,0.5643776817050826,3.1078448320675527,2.958716817737361,5.626364334717195,139.0
2,0.9524759514578749,2.115611868505518,0.005637802084869205,0.008981858014664551,0.005669767109996871,0.2368992405270535,2.4821547762306735,0.021844472660828635,2.5575477793531842,140.0
7,0.35505999217879136,2.038401567190263,0.394289178760653,0.008981858014664551,0.6509528387740122,0.36586850681988864,2.3531855099378385,1.1433877781725295,1.4360044738414832,140.0
10,0.5297106962358056,3.7674777288903307,0.5910911611398132,0.008981858014664551,1.4455328547196182,2.116286269410785,0.6027677473469422,1.4141600011806545,1.1652322508333581,140.0
1,0.9556820989525026,2.1062173696948125,0.0023940163423346243,0.0016441761546876709,0.0023997614150327194,0.27670684475950585,5.3628759185449,0.26203690208333486,7.507251234348697,141.0
4,0.5804329695027286,2.3316337302553274,0.07354044195384965,0.0016441761546876709,0.07937793020441145,0.8324446329353408,4.807138130369065,0.7017321497270274,7.067555986705004,141.0
6,0.5326590345640518,2.1726692924370283,0.025000120459458458,0.0016441761546876709,0.025641152357044967,3.224554070547513,2.415028692756893,0.673611548139298,7.095676588292734,141.0
7,0.14835210469346105,1.7668854989104548,0.3012036595328142,0.0016441761546876709,0.4310321075894376,0.5190135575279969,5.120569205776409,1.4259403201637941,6.3433478162682375,141.0
8,0.16270985099160296,2.4339838168865477,0.5579787159144435,0.0016441761546876709,1.2623344985768148,0.3639894543676193,5.275593308936787,3.002409412000544,4.766878724431487,141.0
9,0.39251907390575,1.9834225415729592,0.03823886964241169,0.0016441761546876709,0.03975921739284467,0.4228742031664297,5.216708560137977,1.7035578043180322,6.065730332113999,141.0
3,0.49094103987430304,2.586452420143779,0.3167313076443157,0.22516260804879265,0.46355308118135863,0.22585631753345864,1.0313383849616193,0.5327230152711363,0.9908133650879255,142.0
6,0.16970849289627088,1.651670477385801,0.025136164677353714,0.22516260804879265,0.025784284322334174,0.6314672082531781,0.6257274942418999,0.6286878636075838,0.894848516751478,142.0
9,0.2950140570808564,2.5709221045381474,0.43296991962953796,0.22516260804879265,0.7635748729695068,0.39987117670844124,0.8573235257866367,0.36212550148034167,1.16141087887872,142.0
1,0.44621362998471925,2.188144186357194,0.10670864413173746,0.01781741013629152,0.119455587968015,0.04066265362215176,2.156391172664122,1.5490138688848127,3.3896542326600594,143.0
3,0.22679017417308622,2.8424078063647724,0.515169822054745,0.01781741013629152,1.0625778788411846,0.13116219674500273,2.065891629541271,0.7940886692082036,4.144579432336668,143.0
5,0.986808282713945,3.1696521984778756,0.1948412697255709,0.01781741013629152,0.2419911284772828,0.05464399597142541,2.142409830314848,1.6841771279356703,3.254490973609202,143.0
6,0.6727715704094452,2.185167723671845,0.054973666433595914,0.01781741013629152,0.05817157097527086,1.4532354290215175,0.7438183972647561,0.5570958721316241,4.381572229413248,143.0
7,0.11214377019987376,1.6011007374986344,0.014274418955477639,0.01781741013629152,0.01448112865315384,0.5167607453317604,1.6802930809545131,0.32036073798678627,4.618307363558086,143.0
8,0.06150667034799828,1.9718036431139978,0.09621476856258161,0.01781741013629152,0.1064575578578917,0.0005888055944155477,2.196465020691858,0.03393182539777477,4.904736276147097,143.0
5,0.6263382767146619,2.6132151408313993,0.0021567093011743816,0.1945922382625541,0.0021613710473465907,0.046528646155688455,0.4808024921066309,1.0956845700562277,1.031287276431106,144.0
7,0.15167018147423006,2.286791215082416,0.45155385093985845,0.1945922382625541,0.8233330685389219,0.19399031210726078,0.33334082615505856,0.17425547296403696,1.9527163735232969,144.0
9,0.6546655797593068,1.7906878334025713,0.019873689897135362,0.1945922382625541,0.020276662019988883,0.1039733828460288,0.42335775541629056,0.4287263871669715,1.6982454593203622,144.0
10,0.39928225545523355,2.721081565239319,0.33182351159927786,0.1945922382625541,0.4966105772555691,0.18283879715334136,0.344492341108978,0.42830541630009744,1.6986664301872363,144.0
4,0.896955521066068,2.5048171152179544,0.01525739340190956,0.3730607540090004,0.015493788225210298,0.9289540033531458,0.06536246738533324,1.3339935897966955,2.8113067098046756,145.0
10,0.0900472919828641,2.735896081406602,0.61168185258909,0.3730607540090004,1.5752080006192917,0.0653624673853332,0.9289540033531458,2.8113067098046756,1.3339935897966955,145.0
1,0.3112629410962191,1.6276134607234432,0.17411936913271495,0.09173303168090302,0.21082873548488723,0.9407905334427594,2.2565420019860793,2.2303384972935074,2.8454531377209165,146.0
5,0.40236705779323323,2.284409091349368,0.0009681538657027539,0.09173303168090302,0.0009690930579469578,0.2707338730500782,2.9265986623787605,0.08319103684380863,4.992600598170616,146.0
9,0.2981122971534962,1.453206176270991,0.08514527669810192,0.09173303168090302,0.09306972411252017,1.603812822983958,1.5935197124448808,0.08381456137806846,4.991977073636355,146.0
10,0.413454551168126,4.148512408486597,0.6480341686225772,0.09173303168090302,1.8411848855545079,0.3819953059520431,2.8153372294767958,2.678447539499039,2.397344095515385,146.0
3,0.8897331531575878,2.263816637191331,0.002504576512287519,0.005143370106164131,0.0025108657577639615,0.6077518740789792,7.4708562856944924,0.05939442130293519,8.48663406710326,147.0
4,0.9139426119112606,2.5938023785857625,0.000799561804031883,0.005143370106164131,0.0008002016176085049,2.9328906679434095,5.145717491830062,0.037781351748850556,8.508247136657344,147.0
6,0.5279142015235616,6.669315987527747,0.8179641837990188,0.005143370106164131,4.493424428768445,0.8177832224380209,7.2608249373354505,4.69328922329598,3.8527392651102152,147.0
